index,video_id,url,title,duration,duration_seconds,views,upload_date,channel
660,8png1lzJ20w,https://www.youtube.com/watch?v=8png1lzJ20w,"UC TV Advertisement, 60 Sec #2",1:01,61,1307,,University of Canterbury
661,w2YeaP_5OdI,https://www.youtube.com/watch?v=w2YeaP_5OdI,Global Network (60 seconds),1:00,60,6857,,emiratesadvertising
662,8YzTSVUQ3ug,https://www.youtube.com/watch?v=8YzTSVUQ3ug,"Le Cordon bleu TV Commercial, The Next 60 Seconds",0:31,31,2150,,Demetric Chambers
663,XqVNAeii3s8,https://www.youtube.com/watch?v=XqVNAeii3s8,“Christmas Is Love” | CBN Radio Christmas Commercial (60 Seconds),1:02,62,1776,,CBN Radio
664,QrTtfCPn1ug,https://www.youtube.com/watch?v=QrTtfCPn1ug,60s TV Spot 60 seconds,1:03,63,1181,,Jake Burkart
665,UBTncnsiew8,https://www.youtube.com/watch?v=UBTncnsiew8,"""It's Better Here!"" TV Spot - 60 Seconds",1:07,67,768,,Canyon View Credit Union
666,BFEQ7aH7JDQ,https://www.youtube.com/watch?v=BFEQ7aH7JDQ,Pepsi Ad - 1985 - Michael J. Fox - 60 seconds,1:01,61,1081170,,hmmmmmmmmm2
667,p_aUT7SPRvI,https://www.youtube.com/watch?v=p_aUT7SPRvI,"Fab TV spot ""touched"" - 60 seconds",1:03,63,1501,,FabEurope
668,ZNDqZSpJ40E,https://www.youtube.com/watch?v=ZNDqZSpJ40E,Vermont Teddy Bear Christmas 2012 Commercial - 60 seconds,1:01,61,4586,,VTTeddyBear
669,4GH74pK638I,https://www.youtube.com/watch?v=4GH74pK638I,Garfield Gold Exchange Commercial (60 seconds) - Garfield Refining Scrap Metal Refinery,1:04,64,465,,Garfield Refining
670,optCCrcoRhc,https://www.youtube.com/watch?v=optCCrcoRhc,【EVOLTA World Challenge: Grand Canyon】 #7 TV Commercial   60seconds version,1:01,61,3971,,MrEVOLTA1
671,x70wEeVKF0g,https://www.youtube.com/watch?v=x70wEeVKF0g,Copper Wind Film Premiere TV Commercial (60) Seconds,1:01,61,141,,Fran Booth
672,K34l-h2fNIk,https://www.youtube.com/watch?v=K34l-h2fNIk,Perillo Tours 2019 TV ad: Wine Garden 60 seconds,1:01,61,3201,,Perillo Tours
673,7HNm5B-TCkg,https://www.youtube.com/watch?v=7HNm5B-TCkg,Ruby in 60 Seconds (NewsWatch TV),1:00,60,376,,Ruby
674,lxDNrIDdYB0,https://www.youtube.com/watch?v=lxDNrIDdYB0,He & she TV Commercial 60 seconds,1:08,68,1016,,mokshaacreations
675,J_TPQIY9D9c,https://www.youtube.com/watch?v=J_TPQIY9D9c,LA FILM SCHOOL COMMERCIAL - DREAM TO SCREEN 60 Seconds,1:10,70,251,,Boidy Films
676,9S9I7N4s1-g,https://www.youtube.com/watch?v=9S9I7N4s1-g,Alaska Military Youth Academy - ◦60 seconds TV Commercial,0:32,32,421,,ngycp
677,W6HN9soeGa8,https://www.youtube.com/watch?v=W6HN9soeGa8,Star Wars: The Force Awakens 60 Second TV Spot (Official),1:01,61,3840250,,Star Wars
678,fYuseDrrECw,https://www.youtube.com/watch?v=fYuseDrrECw,British Columbia tourism tv commercial You Gotta Be Here 60 seconds ,1:01,61,4,,R.TizzleTheTVAndVideoFan 2025 Wilminers Lime And G
679,125tDrwQVJY,https://www.youtube.com/watch?v=125tDrwQVJY,HauteLook TV Commercial 2013 (30 seconds),0:31,31,10367,,HauteLook
680,c21A0udeGXM,https://www.youtube.com/watch?v=c21A0udeGXM,【iqueen.my】Prima Age Remover 60 seconds - Ads by european,0:32,32,142,,iqueen.my TV
681,Rfz2dRU_rKE,https://www.youtube.com/watch?v=Rfz2dRU_rKE,Samsung Galaxy camera 60seconds TV commercial advertisement,1:01,61,340,,Sangwha
682,IraioLUEXbk,https://www.youtube.com/watch?v=IraioLUEXbk,Toyota Auris TV ad 60 seconds,1:03,63,7027,,Toyota Belgium
683,YfvLzkrEE98,https://www.youtube.com/watch?v=YfvLzkrEE98,Virtual Sales Presentation TV advert 60 seconds,0:52,52,1030,,Virtual Sales Presentation
684,Z-Vi0DE_7tQ,https://www.youtube.com/watch?v=Z-Vi0DE_7tQ,1MD Simple-X | Story Ad Advertisement | 60 seconds,1:00,60,21,,1MD Nutrition
685,qrAUeDzuSEE,https://www.youtube.com/watch?v=qrAUeDzuSEE,The Week at Duke {in 60 Seconds}: New TV Ad; Lange Stepping Down; Marketing Study,1:01,61,916,,Duke University
686,rciAuCGmxJE,https://www.youtube.com/watch?v=rciAuCGmxJE,2018 EducationConnection Commercial - Game Show - 60 seconds,1:01,61,2427,,Education Connection
687,zJukq5UjgJ0,https://www.youtube.com/watch?v=zJukq5UjgJ0,Freeview Balloons 60 second TV ad.mp4,1:01,61,361204,,Freeview
688,8WQx9ERHMFM,https://www.youtube.com/watch?v=8WQx9ERHMFM,Onedate - Commercial 60Seconds - ENG,1:00,60,32034,,OnedateGetTogether
689,fuQPaC0sQ1w,https://www.youtube.com/watch?v=fuQPaC0sQ1w,Mother's Day Commercial Stringout 60 seconds,1:06,66,427,,Cold Stone Creamery Training
690,UocrpF7XsUI,https://www.youtube.com/watch?v=UocrpF7XsUI,Fellowes - Commercial - 60 Seconds,1:01,61,569,,Gardner Productions Group
691,P_UtmjkY9YA,https://www.youtube.com/watch?v=P_UtmjkY9YA,Filo Mortgage TV Commercial featuring our new mascot (60 seconds),1:01,61,7825,,Filo Mortgage
692,Zk9ZyNQpIec,https://www.youtube.com/watch?v=Zk9ZyNQpIec,"Bosley 60 Seconds Commercial - ""AGE"" (2013)",1:03,63,15394,,"BOSLEY, AMERICA's #1 HAIR RESTORATION EXPERTS®"
693,m4Lg79pdsh8,https://www.youtube.com/watch?v=m4Lg79pdsh8,ALLAY Commercial 60 Seconds OLDER,1:11,71,232,,BioElectronics Corporation
694,1q0lW--pFWI,https://www.youtube.com/watch?v=1q0lW--pFWI,Murphy Video Productions - Commercial Ad (60 seconds),1:01,61,84,,murphyvideopros
695,d7_QUvd1iMc,https://www.youtube.com/watch?v=d7_QUvd1iMc,It's Time (60 Seconds),1:01,61,5411,,Four Seasons Sunrooms and Windows
696,F3jD9HElLHU,https://www.youtube.com/watch?v=F3jD9HElLHU,TLC Commercial - version 1 :60 seconds,1:01,61,319,,joefamilia
697,GVsZadb9fY8,https://www.youtube.com/watch?v=GVsZadb9fY8,Sakura Motors S8 Commercial 2022 60 Seconds  || SAKURA School Simulator ( TV Version ),0:59,59,635,,RayAndPeony-Asphalt8
698,h8r4-MM86Wk,https://www.youtube.com/watch?v=h8r4-MM86Wk,60 Seconds of Prayer National TV Commercial,0:31,31,1635,,Sharon Bolan Ministries
699,VUv__WbVEBQ,https://www.youtube.com/watch?v=VUv__WbVEBQ,Watchmen - Veidt Advertising Contest - Sample TV Spot #2,0:37,37,39457,,watchmenmovie
700,tMo5-hXVxJc,https://www.youtube.com/watch?v=tMo5-hXVxJc,Habitat For Humanity TV Commercial 60 seconds,1:01,61,399,,Michelle Garforth-Venter
701,FKmzisYE8SI,https://www.youtube.com/watch?v=FKmzisYE8SI,Marketplace Commercial (60 Seconds),1:01,61,95,,japes313131
702,b-ysHBgd3Qk,https://www.youtube.com/watch?v=b-ysHBgd3Qk,How Smart is a CENTURY 21 Agent? 2014 TV Commercial 30 seconds,0:31,31,336,,Century 21 Nepean-Lower Mountains
703,fq4c4moooEI,https://www.youtube.com/watch?v=fq4c4moooEI,True PVR 60 seconds TV Commercial,0:56,56,441,,manaznitz
704,zaRbOlD4Rpk,https://www.youtube.com/watch?v=zaRbOlD4Rpk,RC Cola TVC 60 Seconds,1:02,62,9733,,rccolaindiaofficial
705,2RQ2OwPj8sE,https://www.youtube.com/watch?v=2RQ2OwPj8sE,2018 EducationConnection Commercial - Kids - 60 seconds,1:01,61,13516,,Education Connection
706,F8P8b0lMuak,https://www.youtube.com/watch?v=F8P8b0lMuak,Little Millennium TV Ad - 60 seconds,1:00,60,23807,,Little Millennium
707,RvujQS2ACog,https://www.youtube.com/watch?v=RvujQS2ACog,GEEBO Pay & Shop Commercial featuring Barbara Corcoran - 60 Seconds,1:01,61,1190,,JCSenterprisesInc
708,usb9LDoxf7Q,https://www.youtube.com/watch?v=usb9LDoxf7Q,Perillo Tours 2019 TV ad: Hawaii 60 seconds,1:01,61,5058,,Perillo Tours
709,hJ2vTG8ljsw,https://www.youtube.com/watch?v=hJ2vTG8ljsw,1-800-800-CARS diner commercial (60 seconds),1:01,61,1490,,StoneFacePromo
710,pDurOcmH52c,https://www.youtube.com/watch?v=pDurOcmH52c,The Nederburg TV commercial: There's always a story in Nederburg,1:01,61,173312,,Nederburg
711,XoXViEJ976Y,https://www.youtube.com/watch?v=XoXViEJ976Y,Tempur-Pedic Commercial - Karen - 60 Seconds,1:01,61,1245,,James L Reid
712,4t2wFl5GiBo,https://www.youtube.com/watch?v=4t2wFl5GiBo,Perillo Tours 2019 TV ad: Kitchen 30 seconds,0:31,31,3301,,Perillo Tours
713,bkU64q1CJUc,https://www.youtube.com/watch?v=bkU64q1CJUc,Cafe Coffee Day - Sit Down Commercial (60 seconds),1:10,70,1425,,Cafe Coffee Day
714,Zr_Lh4zh7XE,https://www.youtube.com/watch?v=Zr_Lh4zh7XE,Always On 60 seconds - Saint Luke's Ad Campaign,1:01,61,771,,Saint Luke's Health System
715,T14LQDJmhUw,https://www.youtube.com/watch?v=T14LQDJmhUw,Friday Night Lights Ad -- 60 seconds,1:01,61,76,,CommunityCare of Oklahoma
716,SpyxXJiONJY,https://www.youtube.com/watch?v=SpyxXJiONJY,EduCity TV Commercial (30 Seconds),0:31,31,34726,,EduCity Official
717,qIhN3IbymnA,https://www.youtube.com/watch?v=qIhN3IbymnA,Gone In 60 Seconds - Radio Commercial,1:12,72,245,,Sound Advice Hollywood
718,XWlZ8rgydZo,https://www.youtube.com/watch?v=XWlZ8rgydZo,"Fab ""Touched"" 30 Seconds TV-Spot",0:30,30,53956,,FabEurope
719,A1qZXAT1KIQ,https://www.youtube.com/watch?v=A1qZXAT1KIQ,"1964 - ""Skiing - Things Go Better With Coke,"" - 60 seconds.",1:01,61,340,,Coca-Cola Kid
720,LOrzwg2-_8k,https://www.youtube.com/watch?v=LOrzwg2-_8k,"1968 ""Coca-Cola TV commercial"" The 4 Leaves, Japan, 60 seconds",1:02,62,911,,Coca-Cola Kid
721,HfDOnIhfzwI,https://www.youtube.com/watch?v=HfDOnIhfzwI,Easy 2 Sell TV Ad Sept 2015 60 Seconds,1:01,61,1843,,Easy2Sell
722,Tl0NS-Ob8Ww,https://www.youtube.com/watch?v=Tl0NS-Ob8Ww,Lakeview Ford LIFE 2017 commercial - Extended Version :60 seconds,1:01,61,204,,BluFish TV
723,JQt0e8VENgU,https://www.youtube.com/watch?v=JQt0e8VENgU,"1961 ""Coca-Cola - Float With Coke"", 60 seconds.",1:04,64,287,,Coca-Cola Kid
724,3VANY8Fi-Vs,https://www.youtube.com/watch?v=3VANY8Fi-Vs,COMMERCIAL DEMO REEL - 60 Seconds - Cheryse McLeod Lewis,1:08,68,190,,CheryseMcLeodLewis
725,fdkEk6H8dz4,https://www.youtube.com/watch?v=fdkEk6H8dz4,Top 5 Superbowl Ads of 2011 in Under 60 Seconds,1:01,61,1892,,TheFast60
726,iJu-ER5e2Nc,https://www.youtube.com/watch?v=iJu-ER5e2Nc,Beaurepaires Brand Advert 60 seconds,1:01,61,1638,,Rory Ellis
727,v-kE_jN0cHQ,https://www.youtube.com/watch?v=v-kE_jN0cHQ,McDonald's ready in 60 seconds guaranteed commercial 1985,0:31,31,133,,TapeHole
728,e2j3ia3otNw,https://www.youtube.com/watch?v=e2j3ia3otNw,2013 Daytona 500 Commercial - 60 Seconds (Fan-Made Version),1:14,74,2685,,Balto Racing
729,zcKb56jPWZE,https://www.youtube.com/watch?v=zcKb56jPWZE,Dave Anthony Commercial Voice Demo for 2019 (60 Seconds),1:10,70,47,,Dave Anthony
730,_NKHjhLyDfc,https://www.youtube.com/watch?v=_NKHjhLyDfc,The Best Superbowl Ads of 2013 (in 60 Seconds),1:00,60,78504,,Mashable
731,X1BFp13EsMU,https://www.youtube.com/watch?v=X1BFp13EsMU,60 seconds you will never forget| iq option commercial,0:37,37,325,,RDX TV
732,TqrVxVIKo98,https://www.youtube.com/watch?v=TqrVxVIKo98,Perillo Tours 2019 TV ad: Hawaii 30 seconds,0:30,30,1377,,Perillo Tours
733,6IACXNbNVyk,https://www.youtube.com/watch?v=6IACXNbNVyk,"Middlesex Health Cancer Center ""I'm Not Going Anywhere."" TV Commercial – 60 Second Ad - Maple Syrup",1:01,61,977,,Middlesex Hospital
734,Dzq1Hcn0Wl8,https://www.youtube.com/watch?v=Dzq1Hcn0Wl8,Relentless TV Commercial (:60),1:01,61,510,,UMass Memorial Health
735,mazrcDBGl_s,https://www.youtube.com/watch?v=mazrcDBGl_s,Your Kids Turn - This is Vernal :60 sec. commercial,1:01,61,91313,,Visit Dinosaurland
736,eZ2RpsKNZu4,https://www.youtube.com/watch?v=eZ2RpsKNZu4,60 seconds with Jessica - Bedmate Furniture TVC BTS Series by iTVC (iVory Television Commercials),1:00,60,32,,Plus Network Television
737,sRzHkCIAye0,https://www.youtube.com/watch?v=sRzHkCIAye0,Diyar Al Muharraq TV Commercial - 60 Seconds,1:01,61,2404,,Diyar Al Muharraq
738,3OYPLvG15lk,https://www.youtube.com/watch?v=3OYPLvG15lk,60 seconds with Ifunaya - Bedmate Furniture TVC BTS Series by iTVC (iVory Television Commercials),1:00,60,20,,Plus Network Television
739,5a5diMFfnjM,https://www.youtube.com/watch?v=5a5diMFfnjM,Amazing ad from Standard Chartered Bank - 60 Seconds,1:02,62,6758,,Quanda34534
740,WsdXmNKIjfk,https://www.youtube.com/watch?v=WsdXmNKIjfk,Sabor Peru (Commercial - 60 seconds),1:00,60,89,,TOBIproductions14
741,jIAOYK2cFDA,https://www.youtube.com/watch?v=jIAOYK2cFDA,Jeep Adventure Commercial 60 seconds,1:00,60,155,,Stephanidickson
742,4FnQuO1aBL0,https://www.youtube.com/watch?v=4FnQuO1aBL0,IHR Commercial 60 seconds long.wmv,0:59,59,4162,,Brian Iddings
743,rC4fLt8lu1A,https://www.youtube.com/watch?v=rC4fLt8lu1A,VEE TOX 60 Seconds Ads with Pomegranate,1:01,61,3993,,YS Health
744,fRlId19w2tM,https://www.youtube.com/watch?v=fRlId19w2tM,Emporium Retail TV Commercial 2016 [30 Seconds],0:31,31,6589,,Emporium
745,NLhS67OIJWU,https://www.youtube.com/watch?v=NLhS67OIJWU,Break Out Of the Box - NEW TLC 60 Second TV Commercial,1:01,61,1910,,TLC Laser Eye Centers
746,qca2gMhLlkM,https://www.youtube.com/watch?v=qca2gMhLlkM,TLC Laser Eye Centers - Canada - Commercial - 60 seconds,1:01,61,1534,,TLC Laser Eye Centers
747,goK7zXxBVLg,https://www.youtube.com/watch?v=goK7zXxBVLg,iNFA English Television Commercial - 60 seconds,1:10,70,1380,,iNFA Parambrata
748,-dSdA7t6T-Q,https://www.youtube.com/watch?v=-dSdA7t6T-Q,"KAB Awards First Place Major Market TV - Commercial, :60 seconds or less  WDAF TV",0:40,40,6,,Kansas Broadcasters
749,WgFw8Bx7-aQ,https://www.youtube.com/watch?v=WgFw8Bx7-aQ,Fry Mate Advert 60 seconds,1:02,62,1773,,PWANI LIFE
750,4j-9U3R7RN0,https://www.youtube.com/watch?v=4j-9U3R7RN0,Halo 3 Believe TV Commercial,1:07,67,92699,,WarthogFPS
751,a_HYOLdv59w,https://www.youtube.com/watch?v=a_HYOLdv59w,Unicure - 1983 Commercial 60 Seconds,1:11,71,512,,jreislv702
752,mvPAcyfqaGM,https://www.youtube.com/watch?v=mvPAcyfqaGM,Ear Institute TV Advert 2014 - 60 seconds,1:01,61,271,,Ear Institute South Africa
753,0rq1rjGbZ1s,https://www.youtube.com/watch?v=0rq1rjGbZ1s,Final Fantasy X | X-2 HD Remaster TV Commercial - 60 Seconds Ver.,1:01,61,15541,,AllGamesBeta
754,hoJLWlmHlIg,https://www.youtube.com/watch?v=hoJLWlmHlIg,We Are The NHS TV Advert 2019 - 30 seconds,0:30,30,3257,,East Kent Hospitals University NHS Foundation Trust
755,f85r310ZBNQ,https://www.youtube.com/watch?v=f85r310ZBNQ,Rhode Island Medical Imaging.  World class imaging .... focusing on you. (60 sec TV commercial),1:01,61,908,,RIMIRAD
756,jm3o_CUHi6U,https://www.youtube.com/watch?v=jm3o_CUHi6U,New Chow Tomato Noodles Flavor TV Commercial 30 seconds,0:33,33,5043,,artandsoulfiji
757,38FVIuvSiEw,https://www.youtube.com/watch?v=38FVIuvSiEw,FATHERHOOD SERIES COMMERCIAL  60 Seconds - HD,1:00,60,313,,Tamara Jones (Crown Broadcasting)
758,YIfyM72LANs,https://www.youtube.com/watch?v=YIfyM72LANs,.60 Seconds Tv Commercial Spanish,1:01,61,128,,NACA LAW Nonprofit Alliance of Consumer Advocates
759,mOffZ0yhaTw,https://www.youtube.com/watch?v=mOffZ0yhaTw,McDonalds World Cup Advert 60seconds,1:01,61,1270,,toptalentagency
760,ZFvE316bc48,https://www.youtube.com/watch?v=ZFvE316bc48,Bond University 60-second TV Ad 'Lanterns' 2009,1:02,62,6132,,Bond University
761,JHgj_moF-QE,https://www.youtube.com/watch?v=JHgj_moF-QE,Bounty + 1950s Commercial 🎥,0:58,58,59259900,,Keegan Evans Photo
762,Bv4ef-FlZEI,https://www.youtube.com/watch?v=Bv4ef-FlZEI,SleepDrops TV commercial 30 seconds,0:31,31,455,,SleepDrops International
763,5cMMrLLyaSY,https://www.youtube.com/watch?v=5cMMrLLyaSY,Mothers Polish -- 2017 Speed Line TV Commercial (60 Seconds),1:01,61,6151,,Mothers Polish
764,LxGj-YdYP94,https://www.youtube.com/watch?v=LxGj-YdYP94,BlueCare TV Commercial 2023 - Brand (30 sec) - A Chorus of Care,0:30,30,586542,,BlueCare Australia
765,2y8zqJBUa6s,https://www.youtube.com/watch?v=2y8zqJBUa6s,Guess The Marvel Rivals Hero in 60 Seconds (pt 31) #marvelrivals,0:51,51,46263,,TDTwo
766,Nhwme96dMMs,https://www.youtube.com/watch?v=Nhwme96dMMs,ps animal shelter ad   60 seconds 480x270,1:01,61,275,,Shann Carr's World Wide Whimsy
767,HH0kWEq4HJw,https://www.youtube.com/watch?v=HH0kWEq4HJw,Perillo Tours 2019 TV ad: Wine Garden 30 seconds,0:31,31,1848,,Perillo Tours
768,zeEwe03eBzE,https://www.youtube.com/watch?v=zeEwe03eBzE,ALEXIA AMESBURY TV ADVERT 60 seconds; spot 4.,0:59,59,759,,SEYCHELLES DAILY TV
769,JB95fmri9wA,https://www.youtube.com/watch?v=JB95fmri9wA,Happy Paws Commercial - 60 Seconds,1:01,61,8751,,HappyPawsPetResort
770,WA8sLsM3McU,https://www.youtube.com/watch?v=WA8sLsM3McU,Welcome to a more beautiful web - 60 second Internet Explorer commercial,1:01,61,1800235,,internetexplorer
771,gfzCLLXgFPk,https://www.youtube.com/watch?v=gfzCLLXgFPk,Ear Institute TV Advert 2014 - 30 seconds,0:31,31,413,,Ear Institute South Africa
772,4yxe-BJ3l_s,https://www.youtube.com/watch?v=4yxe-BJ3l_s,2016 - 60 Seconds Allergy Commercial,1:01,61,85544,,Aspire Allergy & Sinus
773,TadTb5iuSDg,https://www.youtube.com/watch?v=TadTb5iuSDg,The University of Adelaide - Seek Light 60s TV Ad,1:00,60,302392,,University of Adelaide
774,VOBUbpWtsK4,https://www.youtube.com/watch?v=VOBUbpWtsK4,Ocean Pearl Rice - 60 Seconds,1:01,61,921,,Ocean Pearl
775,y6_Oz8x9IfE,https://www.youtube.com/watch?v=y6_Oz8x9IfE,IPEC transport radio-TV ad - 60 seconds,1:09,69,1692,,Ian McPherson
776,lgiUCQO6hBc,https://www.youtube.com/watch?v=lgiUCQO6hBc,ALEXIA AMESBURY TV ADVERT 60 seconds; spot 1.,0:58,58,463,,SEYCHELLES DAILY TV
777,CjVeRIIJKSc,https://www.youtube.com/watch?v=CjVeRIIJKSc,Drakes Winter Brand TVC - 60 Seconds,1:01,61,120,,Madhouse Creative
778,F6WlP4id2Ls,https://www.youtube.com/watch?v=F6WlP4id2Ls,G-Fresh TV Commercial (30 seconds),0:30,30,94188,,gfresh_spices
779,0GCGmRw01Mo,https://www.youtube.com/watch?v=0GCGmRw01Mo,SOLARIAPLAZA Christmas 2009 TV commercial 60 seconds,1:01,61,33904,,SOLARIA PLAZA
780,z1bNazHkzDc,https://www.youtube.com/watch?v=z1bNazHkzDc,Golden Penny 60 seconds TVC,1:01,61,263819,,Golden Penny Foods
781,-zOhVbvHm70,https://www.youtube.com/watch?v=-zOhVbvHm70,Christmas Pajamagram 2012 TV Commercial - 60 Seconds,1:01,61,20700,,PajamaGram
782,L-lJzQkFuHM,https://www.youtube.com/watch?v=L-lJzQkFuHM,OSIM uDiva TV Commercial 60 seconds with Lee Min Ho (English),1:00,60,64997,,OSIM International Pte Ltd
783,Arz2XliIAvY,https://www.youtube.com/watch?v=Arz2XliIAvY,2019 Christmas Commercial-60 Seconds,1:01,61,2351,,SyracuseCBA
784,f8GzqyvUw9E,https://www.youtube.com/watch?v=f8GzqyvUw9E,AYA Bank Products and Services TV Commercial (60 Seconds),1:15,75,1553,,Sonny Olivier
785,GgQ_vhpTJO0,https://www.youtube.com/watch?v=GgQ_vhpTJO0,BioShock Infinite TV SPOT FR 60 sec,1:05,65,669209,,2K France
786,DCBFMgdzYrM,https://www.youtube.com/watch?v=DCBFMgdzYrM,NEW KALLO TV ADVERT (60 Seconds Online Version),1:07,67,961,,saykallo
787,zwG2a4NSv10,https://www.youtube.com/watch?v=zwG2a4NSv10,Hayden Panettiere for skinID - 60 seconds,1:01,61,25422,,skinID
788,65iW-nM4ncs,https://www.youtube.com/watch?v=65iW-nM4ncs,Marvel's Spider-Man: Miles Morales - Be Yourself TV Commercial | Playstation,0:31,31,6883483,,Marvel Entertainment
789,n8bfEvuLIMQ,https://www.youtube.com/watch?v=n8bfEvuLIMQ,2020 General Radio Ad | 60 Seconds,1:01,61,624,,MDwise
790,yJched2MvZ8,https://www.youtube.com/watch?v=yJched2MvZ8,Nintendo Ad - Two Brothers,1:24,84,10287717,,Alec Helm
791,eGqWiD7b9Oc,https://www.youtube.com/watch?v=eGqWiD7b9Oc,SPC's Ardmona #BuyHomeGrown Ad: 1 minute version,1:17,77,1557,,Meaningful Impact
792,iztNh7ROEN4,https://www.youtube.com/watch?v=iztNh7ROEN4,Cover360 Insurance 1 Minute TV Ad | Square Wave Studios |,1:05,65,251,,Square Wave Studios
793,Sh87lg48VYQ,https://www.youtube.com/watch?v=Sh87lg48VYQ,1 Minute Timer with Alarm | No Ads,1:16,76,2055,,School Tools and Timers
794,-UAlJQW7QpU,https://www.youtube.com/watch?v=-UAlJQW7QpU,Rome Travel AD 1 minute - TV Production class,1:00,60,530,,Paper
795,8jlVHh2zlmI,https://www.youtube.com/watch?v=8jlVHh2zlmI,1 minute video Ads CPAG,1:01,61,54,,OC TASK RUNNERS
796,dPpK4vOh7ow,https://www.youtube.com/watch?v=dPpK4vOh7ow,1 Minute Ad,0:56,56,21,,Andrew Howard
797,nur--wjiIGA,https://www.youtube.com/watch?v=nur--wjiIGA,1 MINUTE AD,0:56,56,540,,Imtiyaz Khaleel
798,kBiwNHB2vd4,https://www.youtube.com/watch?v=kBiwNHB2vd4,1 Minute Timer | Countdown from 60 Seconds | NO ADS!,1:15,75,290121,,Good For You
799,Vb0RWD4HK0o,https://www.youtube.com/watch?v=Vb0RWD4HK0o,AD 1 MINUTE,1:01,61,85,,Raghul Giri
800,g3p6wI1ansA,https://www.youtube.com/watch?v=g3p6wI1ansA,1 Minute Oeco Ad,1:01,61,1895,,Oeco Garden Rooms
801,oYMviByivfI,https://www.youtube.com/watch?v=oYMviByivfI,1 minute School Ads 04_2,1:01,61,391,,Indian WatchDog Films
802,P6Gp278o0Qg,https://www.youtube.com/watch?v=P6Gp278o0Qg,"This 1-Minute Instagram Trick Got Me 354 Leads (No Ads, No Link in Bio!) #shorts",1:08,68,197,,Automations Digital
803,kj1D7UfvHKc,https://www.youtube.com/watch?v=kj1D7UfvHKc,TRIAD 1 Minute Ad,1:01,61,368,,Thurman Hargrove Jr
804,fj2wuXoI-xc,https://www.youtube.com/watch?v=fj2wuXoI-xc,1 Minute Ad ( Gentleman),0:58,58,457,,Ahmed Dannoura
805,1F3G-2ZL0t8,https://www.youtube.com/watch?v=1F3G-2ZL0t8,Google Ads explained in under 1 minute! #googleAds,0:48,48,1086,,Top Click Media
806,JxG5uKs3uWQ,https://www.youtube.com/watch?v=JxG5uKs3uWQ,Make animated ads in just 1 minute! #shorts #ai #ads #artificialintelligence,0:39,39,1135,,Yar Malik
807,Th0XHwNej5M,https://www.youtube.com/watch?v=Th0XHwNej5M,Giving Candle Ad 1-Minute Advertisement,1:01,61,5842,,The Giving Back Foundation
808,oUOP5JX8Q_E,https://www.youtube.com/watch?v=oUOP5JX8Q_E,1 Minute Video Ad (Lady),0:58,58,243,,Ahmed Dannoura
809,tERtPOQBBzE,https://www.youtube.com/watch?v=tERtPOQBBzE,"""Surah Ad-Dhuha|| Heartwarming Quran Recitation || 1-Minute inspiration""",0:40,40,1669,,Fatima _islamic Short
810,1a7IAO4fLRU,https://www.youtube.com/watch?v=1a7IAO4fLRU,Perrin Pan 1 minute ad,1:08,68,72,,Concrete Pumping Accessories Inc
811,3fCqgPZoKLo,https://www.youtube.com/watch?v=3fCqgPZoKLo,Tips to be an ADs creator in just 1 minute! - by wofsolutions,0:49,49,12,,wofsolutions
812,UslPR6eAed4,https://www.youtube.com/watch?v=UslPR6eAed4,The Secret Behind Programmatic Ads | DSP vs SSP in 1 Minute! 🔥,1:01,61,160,,Imad Huda
813,4rO7xMOhWrc,https://www.youtube.com/watch?v=4rO7xMOhWrc,McDonald's Singapore Ad: Come Home to McDonald's (1 Minute),1:00,60,1945,,Joseph Steventon
814,JJBuY12o0zg,https://www.youtube.com/watch?v=JJBuY12o0zg,1 Minute Bright Factory Ad,0:53,53,13,,Bright Factory
815,JJ-qLsBrRq4,https://www.youtube.com/watch?v=JJ-qLsBrRq4,TLA Videography - 1 minute Ad Sample,1:10,70,50,,LafayetteVideosTLA
816,-T9mYgnLQgo,https://www.youtube.com/watch?v=-T9mYgnLQgo,Set Up Your First Facebook Ad Campaign in Just 1 Minute! | #4ummeducation,1:01,61,69,,4U MM EDUCATION 
817,I4CJzq93FCo,https://www.youtube.com/watch?v=I4CJzq93FCo,How to Block Ads on Chrome in 1 Minute! 💻 #shorts,1:03,63,161,,VirexEdge
818,BkJVM7Sm7wE,https://www.youtube.com/watch?v=BkJVM7Sm7wE,Real Estate Facebook Ad in Less than 1 Minute #shorts,0:40,40,357,,Adam Middlesworth
819,yGRiK93a-PU,https://www.youtube.com/watch?v=yGRiK93a-PU,BELIEVE 1-minute ad,1:02,62,2894,,zondervan
820,xaokzSXXiLA,https://www.youtube.com/watch?v=xaokzSXXiLA,Digital marketing Video 1 Minute ad,1:01,61,2,,Niranjan Kumar
821,8MAnd_Cn7f0,https://www.youtube.com/watch?v=8MAnd_Cn7f0,A Summer To Remember - CrowdFunding Ad - 1 minute,1:01,61,2079,,One Stoplight Productions
822,wz6lqw5jqTs,https://www.youtube.com/watch?v=wz6lqw5jqTs,Toebben Builders 1 minute Ad,0:52,52,176,,toebbenbuilders
823,HK4IKYBZTQc,https://www.youtube.com/watch?v=HK4IKYBZTQc,Critter Pilot Stage Ad (1 Minute),1:00,60,27,,Chaitanya Jha
824,d-krtNI0cIg,https://www.youtube.com/watch?v=d-krtNI0cIg,1 minute Ad 4,0:52,52,8,,Anwuli Eyewear
